,trainer_id,dnf,n_horses,n_starts,dnf_pct,smoothed_dnf_pct,smoothed_dnf_percentile
884,10446,0,1,1,0.0,0.004901622186190927,30.0
885,10459,0,1,1,0.0,0.004901622186190927,30.0
886,10485,2,55,462,0.004329004329004329,0.0046889849772117605,65.0
887,10518,0,7,57,0.0,0.004565270846626807,72.0
888,10522,0,9,98,0.0,0.004346883649633739,82.0
889,10597,0,2,16,0.0,0.004806762323038587,53.0
890,10617,0,2,4,0.0,0.004882351866636706,39.0
891,10646,0,20,163,0.0,0.004040460881071138,91.0
892,10693,5,129,773,0.00646830530401035,0.005695278355213631,17.0
893,10717,2,13,45,0.044444444444444446,0.00712070540519767,4.0
894,10721,1,7,36,0.027777777777777776,0.005943579446284355,13.0
895,10787,0,33,216,0.0,0.0038208444226804886,94.0
896,10799,1,19,57,0.017543859649122806,0.005790635367317327,15.0
897,10815,1,44,320,0.003125,0.0043793110045238755,80.0
898,10838,2,51,483,0.004140786749482402,0.004609707964486338,70.0
899,10851,0,1,1,0.0,0.004901622186190927,30.0
900,10858,0,3,26,0.0,0.00474553620940934,60.0
901,10879,1,20,127,0.007874015748031496,0.00533317916972284,22.0
902,10880,0,13,87,0.0,0.004403397822752213,80.0
903,10901,1,52,281,0.0035587188612099642,0.004543521952902669,73.0
904,10932,0,22,60,0.0,0.00454854995143358,73.0
905,10939,0,20,144,0.0,0.0041254682370509485,88.0
906,10948,0,4,33,0.0,0.004703597770488131,63.0
907,10970,0,3,39,0.0,0.004668236082276528,66.0
908,10990,0,6,42,0.0,0.004650753878586054,67.0
909,10992,1,17,115,0.008695652173913044,0.00540639658671317,22.0
910,10995,0,1,1,0.0,0.004901622186190927,30.0
911,10997,0,1,2,0.0,0.00489518186661937,34.0
912,10999,1,4,9,0.1111111111111111,0.006152510643597411,9.0
913,11020,0,11,87,0.0,0.004403397822752213,80.0
914,11021,0,6,53,0.0,0.004587757547941919,71.0
915,11023,2,25,128,0.015625,0.006454456487425573,7.0
916,11028,0,14,94,0.0,0.004367265629498517,81.0
917,11032,1,4,23,0.043478260869565216,0.0060423751810128054,11.0
918,11034,0,2,14,0.0,0.004819197619199635,51.0
919,11036,2,48,97,0.020618556701030927,0.006688181476441034,6.0
920,11061,0,2,36,0.0,0.004685850213238839,65.0
921,11062,0,5,48,0.0,0.004616179368399429,69.0
922,11071,0,4,41,0.0,0.00465656671283703,67.0
923,11091,0,1,3,0.0,0.004888758448917394,37.0
924,11238,1,5,36,0.027777777777777776,0.005943579446284355,13.0
925,11264,0,1,2,0.0,0.00489518186661937,34.0
926,11295,0,6,34,0.0,0.004697666999463516,64.0
927,11355,0,22,140,0.0,0.0041438223381500515,88.0
928,11360,0,4,6,0.0,0.00486958894428304,42.0
929,11405,0,4,25,0.0,0.004751588543194823,59.0
930,11418,0,1,2,0.0,0.00489518186661937,34.0
931,11434,0,1,22,0.0,0.0047698385281922375,57.0
932,11480,0,40,117,0.0,0.0042526109331591745,85.0
933,11489,0,1,2,0.0,0.00489518186661937,34.0
934,11501,1,23,119,0.008403361344537815,0.005381768425883054,22.0
935,11506,0,30,148,0.0,0.0041072760094485955,89.0
936,11523,2,24,256,0.0078125,0.00564056258065667,18.0
937,11610,2,64,534,0.003745318352059925,0.004427898304405158,79.0
938,11615,0,13,41,0.0,0.00465656671283703,67.0
939,11618,9,109,1560,0.0057692307692307696,0.005487358275584216,20.0
940,11704,0,2,8,0.0,0.0048568925748884075,45.0
941,11712,0,27,220,0.0,0.003805234543931371,94.0
942,11716,3,123,1091,0.002749770852428964,0.0036353182912702104,96.0
943,11742,1,59,221,0.004524886877828055,0.0048216730127294966,51.0
944,11761,0,71,360,0.0,0.0033291907584923988,98.0
945,11772,0,14,119,0.0,0.00424292481558253,85.0
946,11836,0,24,108,0.0,0.004296751422510868,83.0
947,11858,0,20,167,0.0,0.004023009063601854,91.0
948,11862,1,21,187,0.0053475935828877,0.004994952484846729,27.0
949,11866,0,9,37,0.0,0.004679964085598778,65.0
950,11931,1,57,304,0.003289473684210526,0.004445222067511804,78.0
951,11966,4,6,21,0.19047619047619047,0.009903608004927211,1.0
952,12045,0,3,17,0.0,0.0048005687096652405,54.0
953,12068,2,133,632,0.0031645569620253164,0.004115958744722654,89.0
954,12078,3,108,590,0.005084745762711864,0.004985341627131586,27.0
955,12101,0,1,2,0.0,0.00489518186661937,34.0
956,12134,1,11,36,0.027777777777777776,0.005943579446284355,13.0
957,12165,1,27,247,0.004048582995951417,0.00469706757528882,64.0
958,12198,1,3,9,0.1111111111111111,0.006152510643597411,9.0
959,12234,0,48,227,0.0,0.0037782219870158545,95.0
960,12238,0,1,4,0.0,0.004882351866636706,39.0
961,12249,0,7,92,0.0,0.004377528464233352,81.0
962,12256,3,62,320,0.009375,0.006232735366313449,8.0
963,12269,0,14,69,0.0,0.004499114187823279,75.0
964,12286,0,12,31,0.0,0.004715504351596621,62.0
965,12302,1,18,62,0.016129032258064516,0.005755373216602542,16.0
966,12331,0,2,3,0.0,0.004888758448917394,37.0
967,12359,0,1,1,0.0,0.004901622186190927,30.0
968,12366,0,4,36,0.0,0.004685850213238839,65.0
969,12373,0,25,153,0.0,0.004084760115056677,89.0
970,12380,0,11,24,0.0,0.004757656334673678,58.0
971,12392,2,12,96,0.020833333333333332,0.006696003145304983,6.0
972,12395,0,11,100,0.0,0.00433676383546721,82.0
973,12416,0,5,5,0.0,0.00487596205367687,40.0
974,12433,3,159,894,0.003355704697986577,0.00406854360683365,90.0
975,12455,0,15,84,0.0,0.004419066722080174,79.0
976,12483,0,4,16,0.0,0.004806762323038587,53.0
977,12484,0,15,36,0.0,0.004685850213238839,65.0
978,12506,0,7,9,0.0,0.004850569185085622,46.0
979,12532,0,9,22,0.0,0.0047698385281922375,57.0
980,12550,0,19,104,0.0,0.004316664909329505,83.0
981,12551,0,5,53,0.0,0.004587757547941919,71.0
982,12618,0,11,34,0.0,0.004697666999463516,64.0
983,12642,0,5,58,0.0,0.004559683572151916,72.0
984,12708,0,2,7,0.0,0.004863232473043695,43.0
985,12709,0,4,22,0.0,0.0047698385281922375,57.0
986,12710,0,1,2,0.0,0.00489518186661937,34.0
987,12719,0,3,3,0.0,0.004888758448917394,37.0
988,12754,1,14,103,0.009708737864077669,0.0054816523417761855,20.0
989,12759,0,29,294,0.0,0.0035378414023925367,97.0
990,12766,0,3,21,0.0,0.0047759530497333775,56.0
991,12773,1,20,107,0.009345794392523364,0.005456335378054503,21.0
992,12775,1,7,43,0.023255813953488372,0.005891708230565258,14.0
993,12777,1,19,104,0.009615384615384616,0.005475301100982942,20.0
994,12801,1,19,79,0.012658227848101266,0.005638629094487525,18.0
995,12810,0,8,16,0.0,0.004806762323038587,53.0
996,12822,2,2,8,0.25,0.0074641700145044645,3.0
997,12831,0,4,14,0.0,0.004819197619199635,51.0
998,12832,0,6,35,0.0,0.004691751165834284,64.0
999,12861,3,65,573,0.005235602094240838,0.005048964362158509,26.0
1000,12864,0,9,20,0.0,0.004782083267974672,56.0
1001,12865,0,1,1,0.0,0.004901622186190927,30.0
1002,12867,0,5,46,0.0,0.0046276469448118035,69.0
1003,12922,0,3,42,0.0,0.004650753878586054,67.0
1004,12954,1,49,396,0.0025252525252525255,0.004091169427302568,89.0
1005,12960,1,31,280,0.0035714285714285713,0.004547894576585771,73.0
1006,13020,3,53,286,0.01048951048951049,0.006435506689244648,7.0
1007,13021,0,16,65,0.0,0.004520952329947995,74.0
1008,13046,0,15,101,0.0,0.004331721577505096,82.0
1009,13051,2,250,977,0.0020470829068577278,0.0032980225041666766,98.0
1010,13056,1,36,144,0.006944444444444444,0.005232785322663317,24.0
1011,13067,1,113,801,0.0012484394506866417,0.0030290958806291272,99.0
1012,13079,0,8,42,0.0,0.004650753878586054,67.0
1013,13135,0,8,28,0.0,0.00473347767924811,61.0
1014,13180,0,5,74,0.0,0.004472111413430723,77.0
1015,13184,0,5,16,0.0,0.004806762323038587,53.0
1016,13190,2,8,33,0.06060606060606061,0.007228583481604845,4.0
1017,13211,0,1,1,0.0,0.004901622186190927,30.0
1018,13249,2,86,677,0.0029542097488921715,0.003986984267284888,91.0
1019,13250,0,8,25,0.0,0.004751588543194823,59.0
1020,13268,0,3,15,0.0,0.004812971938850562,52.0
1021,13308,0,2,11,0.0,0.004837971673292491,49.0
1022,13375,0,6,24,0.0,0.004757656334673678,58.0
1023,13404,1,9,44,0.022727272727272728,0.005884371874091113,14.0
1024,13418,0,8,44,0.0,0.004639171638939559,68.0
1025,13420,0,1,38,0.0,0.004674092727117118,66.0
1026,13455,0,28,142,0.0,0.004134624918681057,88.0
1027,13460,4,83,687,0.005822416302765648,0.0053424591754689015,22.0
1028,13481,0,24,179,0.0,0.003971546588278238,92.0
1029,13506,3,53,498,0.006024096385542169,0.005350195163326122,22.0
1030,13533,1,49,456,0.0021929824561403508,0.0038891502844245686,93.0
1031,13559,0,4,17,0.0,0.0048005687096652405,54.0
1032,13569,0,11,127,0.0,0.004204617600478037,86.0
1033,13572,2,159,763,0.002621231979030144,0.003761713706163275,95.0
1034,13626,0,1,1,0.0,0.004901622186190927,30.0
1035,13651,0,44,216,0.0,0.0038208444226804886,94.0
1036,13654,0,7,37,0.0,0.004679964085598778,65.0
1037,13658,0,1,1,0.0,0.004901622186190927,30.0
1038,13684,1,23,109,0.009174311926605505,0.005443764388784542,21.0
1039,13793,2,41,465,0.004301075268817204,0.004677493152720365,66.0
1040,13796,0,7,45,0.0,0.004633402125523306,69.0
1041,13813,0,8,62,0.0,0.004537470569379829,73.0
1042,13827,0,7,80,0.0,0.004440132876854479,78.0
1043,13874,1,17,164,0.006097560975609756,0.005119409138516919,25.0
1044,13877,0,11,90,0.0,0.00438783964678055,80.0
1045,13888,12,158,1091,0.010999083409715857,0.008499963089350462,1.0
1046,13893,0,14,121,0.0,0.0042332827216262905,85.0
1047,13894,1,13,146,0.00684931506849315,0.005221222225507151,24.0
1048,13901,1,67,588,0.0017006802721088435,0.0035080545579726035,97.0
1049,13906,0,5,5,0.0,0.00487596205367687,40.0
1050,13927,35,36,229,0.15283842794759825,0.03919267513483311,0.0
1051,13983,2,64,342,0.005847953216374269,0.005200007165829741,24.0
1052,13992,0,2,23,0.0,0.004763739643140177,58.0
1053,14006,4,361,1850,0.002162162162162162,0.00296105606287994,99.0
1054,14011,1,14,145,0.006896551724137931,0.005226997379158924,24.0
1055,14059,1,16,66,0.015151515151515152,0.005727471207221872,17.0
1056,14093,1,29,371,0.0026954177897574125,0.004181675322185441,87.0
1057,14102,3,76,662,0.004531722054380665,0.004732756505224158,61.0
1058,14121,0,1,3,0.0,0.004888758448917394,37.0
1059,14138,2,44,196,0.01020408163265306,0.005994912422747843,12.0
1060,14156,1,21,245,0.004081632653061225,0.004706423503725255,63.0
1061,14169,1,28,167,0.005988023952095809,0.005102825078591751,26.0
1062,14252,0,1,1,0.0,0.004901622186190927,30.0
1063,14261,0,2,21,0.0,0.0047759530497333775,56.0
1064,14262,1,32,206,0.0048543689320388345,0.00489661479852316,33.0
1065,14272,0,14,110,0.0,0.004286863418696048,83.0
1066,14312,0,2,10,0.0,0.0048442622392404515,48.0
1067,14345,0,2,36,0.0,0.004685850213238839,65.0
1068,14375,0,1,3,0.0,0.004888758448917394,37.0
1069,14471,0,20,93,0.0,0.004372391024667146,81.0
1070,14490,2,130,1260,0.0015873015873015873,0.0028357631272195832,99.0
1071,14512,0,2,6,0.0,0.00486958894428304,42.0
1072,14537,0,20,82,0.0,0.004429574753024247,78.0
1073,14621,0,8,83,0.0,0.004424314498249,79.0
1074,14657,0,14,69,0.0,0.004499114187823279,75.0
1075,14674,0,14,162,0.0,0.0040448475192492415,90.0
1076,14686,0,85,523,0.0,0.0029059281448716137,99.0
1077,14723,0,7,48,0.0,0.004616179368399429,69.0
1078,14757,0,3,9,0.0,0.004850569185085622,46.0
1079,14881,3,39,455,0.006593406593406593,0.005539686541772516,19.0
1080,14930,1,14,77,0.012987012987012988,0.005652117287499655,18.0
1081,15077,2,77,525,0.0038095238095238095,0.004458932951944785,77.0
1082,15106,0,2,7,0.0,0.004863232473043695,43.0
1083,15155,0,7,22,0.0,0.0047698385281922375,57.0
1084,15215,0,5,28,0.0,0.00473347767924811,61.0
1085,15225,0,2,22,0.0,0.0047698385281922375,57.0
1086,15262,5,149,854,0.00585480093676815,0.005409293474486003,21.0
1087,15316,0,11,72,0.0,0.004482873533938348,76.0
1088,15391,3,47,715,0.004195804195804196,0.004562592425376754,72.0
1089,15659,4,109,541,0.0073937153419593345,0.00594241981295855,13.0
1090,15673,0,12,37,0.0,0.004679964085598778,65.0
1091,15678,0,1,2,0.0,0.00489518186661937,34.0
1092,15703,3,92,414,0.007246376811594203,0.005733302010210085,17.0
1093,15938,2,69,496,0.004032258064516129,0.004561961185525086,72.0
1094,15994,0,20,85,0.0,0.004413831380166929,79.0
1095,16003,0,18,175,0.0,0.0039885538291905805,91.0
1096,16018,4,38,313,0.012779552715654952,0.007206194021652532,4.0
1097,16035,0,15,78,0.0,0.00445074145262376,78.0
1098,16040,0,7,44,0.0,0.004639171638939559,68.0
1099,16061,0,14,64,0.0,0.004526445030609255,74.0
1100,16077,0,6,90,0.0,0.00438783964678055,80.0
1101,16171,7,185,1890,0.003703703703703704,0.00404881247013992,90.0
1102,16186,0,3,12,0.0,0.004831697423513651,49.0
1103,16311,0,7,55,0.0,0.0045764865751841,71.0
1104,16442,0,27,140,0.0,0.0041438223381500515,88.0
1105,16584,0,33,170,0.0,0.00401001881598811,91.0
1106,16749,0,2,34,0.0,0.004697666999463516,64.0
1107,16829,3,41,280,0.010714285714285714,0.0064726673534877335,7.0
1108,16840,0,12,133,0.0,0.0041763380725846795,87.0
1109,17036,0,24,153,0.0,0.004084760115056677,89.0
1110,17044,2,53,309,0.006472491909385114,0.005360668954818587,22.0
1111,17085,0,15,54,0.0,0.004582115130558925,71.0
1112,17135,2,78,427,0.00468384074941452,0.004827351667138829,50.0
1113,17218,2,64,408,0.004901960784313725,0.00490594044568012,28.0
1114,17251,1,8,62,0.016129032258064516,0.005755373216602542,16.0
1115,17334,3,25,297,0.010101010101010102,0.006368475473601113,8.0
1116,17351,1,50,443,0.002257336343115124,0.00393120971348576,93.0
1117,17367,1,9,90,0.011111111111111112,0.005565579852406436,19.0
1118,17430,0,14,51,0.0,0.004599084174074286,70.0
1119,17540,0,47,331,0.0,0.003417758758230358,97.0
1120,17586,2,10,57,0.03508771929824561,0.007015999888007849,5.0
1121,17588,1,4,23,0.043478260869565216,0.0060423751810128054,11.0
1122,17652,2,38,334,0.005988023952095809,0.00523806468850256,24.0
1123,17659,0,10,58,0.0,0.004559683572151916,72.0
1124,17711,0,17,166,0.0,0.004027357869127033,91.0
1125,17715,0,10,101,0.0,0.004331721577505096,82.0
1126,17756,1,3,14,0.07142857142857142,0.006112718634524884,10.0
1127,17765,1,16,75,0.013333333333333334,0.005665670165593962,18.0
1128,17781,1,12,130,0.007692307692307693,0.005315183633775168,23.0
1129,17826,0,4,24,0.0,0.004757656334673678,58.0
1130,17949,1,22,144,0.006944444444444444,0.005232785322663317,24.0
1131,17952,0,34,167,0.0,0.004023009063601854,91.0
1132,17989,0,4,14,0.0,0.004819197619199635,51.0
1133,18005,0,12,60,0.0,0.00454854995143358,73.0
1134,18027,2,49,217,0.009216589861751152,0.005865934588029763,14.0
1135,18046,5,89,444,0.01126126126126126,0.007252731584762422,4.0
1136,18079,0,27,140,0.0,0.0041438223381500515,88.0
1137,18143,4,90,514,0.007782101167315175,0.0060684487112730645,11.0
1138,18146,0,4,29,0.0,0.004727471365784771,61.0
1139,18203,1,54,301,0.0033222591362126247,0.004457801891467818,77.0
1140,18229,0,9,52,0.0,0.004593413878605258,71.0
1141,18262,0,2,2,0.0,0.00489518186661937,34.0
1142,18321,0,3,7,0.0,0.004863232473043695,43.0
1143,18376,4,79,582,0.006872852233676976,0.0057607464288925965,16.0
1144,18386,0,1,4,0.0,0.004882351866636706,39.0
1145,18444,6,120,852,0.007042253521126761,0.006036708793155605,11.0
1146,18447,0,29,126,0.0,0.004209368131582145,86.0
1147,18467,0,1,3,0.0,0.004888758448917394,37.0
1148,18540,2,34,232,0.008620689655172414,0.005777153973756534,16.0
1149,18555,0,10,84,0.0,0.004419066722080174,79.0
1150,18652,0,1,3,0.0,0.004888758448917394,37.0
1151,18654,0,22,261,0.0,0.003652291586617469,96.0
1152,18693,0,9,60,0.0,0.00454854995143358,73.0
1153,18716,0,26,151,0.0,0.004093736784254514,89.0
1154,18737,1,108,470,0.002127659574468085,0.003844850531354917,94.0
1155,18809,1,11,221,0.004524886877828055,0.0048216730127294966,51.0
1156,18860,0,2,3,0.0,0.004888758448917394,37.0
1157,18871,9,257,1930,0.00466321243523316,0.004732334335907401,61.0
1158,18876,1,54,247,0.004048582995951417,0.00469706757528882,64.0
1159,19001,0,1,10,0.0,0.0048442622392404515,48.0
1160,19073,0,4,31,0.0,0.004715504351596621,62.0
1161,19082,0,26,101,0.0,0.004331721577505096,82.0
1162,19116,2,59,414,0.004830917874396135,0.004880847911432446,40.0
1163,19186,1,23,146,0.00684931506849315,0.005221222225507151,24.0
1164,19263,0,25,100,0.0,0.00433676383546721,82.0
1165,19304,7,185,1082,0.006469500924214418,0.005825722717686195,15.0
1166,19329,2,29,173,0.011560693641618497,0.006142842256902288,9.0
1167,19426,1,55,149,0.006711409395973154,0.005203973081134283,24.0
1168,19471,1,22,187,0.0053475935828877,0.004994952484846729,27.0
1169,19473,0,2,9,0.0,0.004850569185085622,46.0
1170,19625,0,9,26,0.0,0.00474553620940934,60.0
1171,19638,0,11,45,0.0,0.004633402125523306,69.0
1172,19640,9,256,1211,0.007431874483897605,0.006459442886818911,7.0
1173,19656,1,2,5,0.2,0.0061847192130080894,9.0
1174,19673,0,5,5,0.0,0.00487596205367687,40.0
1175,19748,4,114,893,0.004479283314669653,0.004676302493084976,66.0
1176,19772,0,4,10,0.0,0.0048442622392404515,48.0
1177,19845,6,412,2122,0.002827521206409048,0.0033756891937817748,98.0
1178,19903,0,8,39,0.0,0.004668236082276528,66.0
1179,19907,0,6,33,0.0,0.004703597770488131,63.0
1180,19992,0,61,386,0.0,0.003253598938912289,98.0
1181,20003,0,25,135,0.0,0.004166995908941781,87.0
1182,20004,1,128,902,0.0011086474501108647,0.00284491570612542,99.0
1183,20007,2,27,196,0.01020408163265306,0.005994912422747843,12.0
1184,20097,0,33,229,0.0,0.003770574412171474,95.0
1185,20145,1,7,66,0.015151515151515152,0.005727471207221872,17.0
1186,20152,3,79,625,0.0048,0.0048592748595125065,44.0
1187,20162,2,32,229,0.008733624454148471,0.0057946944534664245,15.0
1188,20179,2,83,632,0.0031645569620253164,0.004115958744722654,89.0
1189,20196,1,16,151,0.006622516556291391,0.005192536829421091,24.0
1190,20212,0,12,107,0.0,0.004301712549790674,83.0
1191,20224,1,11,57,0.017543859649122806,0.005790635367317327,15.0
1192,20291,2,34,487,0.004106776180698152,0.004594910537955862,71.0
1193,20348,3,59,763,0.003931847968545216,0.0044187078033847554,79.0
1194,20357,0,3,9,0.0,0.004850569185085622,46.0
1195,20376,0,3,18,0.0,0.004794391036951699,54.0
1196,20416,11,691,4443,0.002475804636506865,0.0028307201414658396,99.0
1197,20418,0,6,30,0.0,0.004721480275835839,62.0
1198,20433,0,23,104,0.0,0.004316664909329505,83.0
1199,20447,0,15,186,0.0,0.003942130329799256,92.0
1200,20452,0,20,100,0.0,0.00433676383546721,82.0
1201,20466,1,1,8,0.125,0.006160531294696436,9.0
1202,20514,3,52,673,0.004457652303120356,0.004696403656636942,64.0
1203,20548,0,2,12,0.0,0.004831697423513651,49.0
1204,20584,0,2,30,0.0,0.004721480275835839,62.0
1205,20613,0,1,4,0.0,0.004882351866636706,39.0
1206,20640,0,8,35,0.0,0.004691751165834284,64.0
1207,20661,0,6,27,0.0,0.004739499274324685,60.0
1208,20713,0,6,55,0.0,0.0045764865751841,71.0
1209,20740,0,1,3,0.0,0.004888758448917394,37.0
1210,20741,0,1,1,0.0,0.004901622186190927,30.0
1211,20785,0,4,98,0.0,0.004346883649633739,82.0
1212,20802,0,23,202,0.0,0.003876502241513294,93.0
1213,20819,0,1,1,0.0,0.004901622186190927,30.0
1214,20829,0,10,97,0.0,0.004351961288302621,82.0
1215,20831,0,4,20,0.0,0.004782083267974672,56.0
1216,20834,0,32,197,0.0,0.0038967750601005603,93.0
1217,20902,1,26,274,0.0036496350364963502,0.004574308087626449,72.0
1218,20903,1,8,98,0.01020408163265306,0.0055136308545156954,20.0
1219,20911,0,19,124,0.0,0.004218901470670725,86.0
1220,20944,2,15,116,0.017241379310344827,0.006542966282212307,7.0
1221,20959,0,15,95,0.0,0.004362152236421081,81.0
1222,20967,0,11,60,0.0,0.00454854995143358,73.0
1223,20984,0,26,152,0.0,0.00408924352328643,89.0
1224,21026,0,5,15,0.0,0.004812971938850562,52.0
1225,21032,0,2,12,0.0,0.004831697423513651,49.0
1226,21036,0,3,3,0.0,0.004888758448917394,37.0
1227,21095,1,31,215,0.004651162790697674,0.004851372758618535,46.0
1228,21098,1,14,56,0.017857142857142856,0.00579773971186044,15.0
1229,21204,1,3,4,0.25,0.006192824115906261,9.0
1230,21220,0,17,111,0.0,0.004281936463431262,84.0
1231,21273,0,3,16,0.0,0.004806762323038587,53.0
1232,21324,5,81,733,0.0068212824010914054,0.005847958218743079,15.0
1233,21334,0,5,20,0.0,0.004782083267974672,56.0
1234,21466,1,27,124,0.008064516129032258,0.005351296974054442,22.0
1235,21495,1,3,3,0.3333333333333333,0.006200950289179331,9.0
1236,21533,1,14,99,0.010101010101010102,0.005507205338080779,20.0
1237,21580,0,1,2,0.0,0.00489518186661937,34.0
1238,21586,0,39,195,0.0,0.003904943683251222,93.0
1239,21603,0,2,3,0.0,0.004888758448917394,37.0
1240,21624,0,9,42,0.0,0.004650753878586054,67.0
1241,21665,0,3,10,0.0,0.0048442622392404515,48.0
1242,21842,0,3,22,0.0,0.0047698385281922375,57.0
1243,21889,0,18,97,0.0,0.004351961288302621,82.0
1244,21907,0,9,46,0.0,0.0046276469448118035,69.0
1245,21959,1,135,1035,0.000966183574879227,0.0026340148485111607,100.0
1246,22022,2,46,294,0.006802721088435374,0.0054370256917649715,21.0
1247,22050,0,8,101,0.0,0.004331721577505096,82.0
1248,22075,2,27,135,0.014814814814814815,0.006403922968133725,7.0
1249,22116,0,23,161,0.0,0.0040492436927298935,90.0
1250,22153,1,45,240,0.004166666666666667,0.004729977203727814,61.0
1251,22172,0,12,48,0.0,0.004616179368399429,69.0
1252,22240,0,18,127,0.0,0.004204617600478037,86.0
1253,22244,0,6,56,0.0,0.0045708718307968885,72.0
1254,22496,0,1,4,0.0,0.004882351866636706,39.0
1255,22502,1,53,319,0.003134796238244514,0.004383373129796665,80.0
1256,22525,0,5,6,0.0,0.00486958894428304,42.0
1257,22534,0,11,28,0.0,0.00473347767924811,61.0
1258,22555,0,15,145,0.0,0.004120905088438334,88.0
1259,22617,2,23,131,0.015267175572519083,0.0064327019381922425,7.0
1260,22635,0,2,3,0.0,0.004888758448917394,37.0
1261,22670,11,124,818,0.013447432762836185,0.009337261662355694,1.0
1262,22675,0,32,338,0.0,0.003395951569299121,98.0
1263,22703,1,13,161,0.006211180124223602,0.005136101345516752,25.0
1264,22789,0,5,15,0.0,0.004812971938850562,52.0
1265,22834,0,5,9,0.0,0.004850569185085622,46.0
1266,22970,0,1,13,0.0,0.004825439426506,50.0
1267,23008,0,2,8,0.0,0.0048568925748884075,45.0
1268,23048,0,12,138,0.0,0.004153060767926417,87.0
1269,23175,0,10,56,0.0,0.0045708718307968885,72.0
1270,23216,0,2,6,0.0,0.00486958894428304,42.0
1271,23252,0,21,140,0.0,0.0041438223381500515,88.0
1272,23257,0,6,61,0.0,0.004543003505375368,73.0
1273,23279,2,7,76,0.02631578947368421,0.006856370380903863,5.0
1274,23313,1,27,339,0.0029498525073746312,0.004303536352899914,83.0
1275,23333,0,8,21,0.0,0.0047759530497333775,56.0
1276,23343,0,6,13,0.0,0.004825439426506,50.0
1277,23456,0,2,2,0.0,0.00489518186661937,34.0
1278,23461,0,1,8,0.0,0.0048568925748884075,45.0
1279,23527,0,53,332,0.0,0.0034146263140479045,97.0
1280,23559,0,8,21,0.0,0.0047759530497333775,56.0
1281,23603,1,29,209,0.004784688995215311,0.0048814406513467785,40.0
1282,23613,0,1,16,0.0,0.004806762323038587,53.0
1283,23618,12,120,1208,0.009933774834437087,0.007994394522867378,2.0
1284,23717,0,5,31,0.0,0.004715504351596621,62.0
1285,23850,0,1,3,0.0,0.004888758448917394,37.0
1286,24015,4,61,408,0.00980392156862745,0.006619613609510232,6.0
1287,24052,5,154,1318,0.0037936267071320183,0.004200910690542091,86.0
1288,24067,0,2,25,0.0,0.004751588543194823,59.0
1289,24086,1,14,73,0.0136986301369863,0.0056792881952024855,17.0
1290,24114,1,13,108,0.009259259259259259,0.005450042634413798,21.0
1291,24121,0,8,28,0.0,0.00473347767924811,61.0
1292,24155,7,224,1281,0.00546448087431694,0.005257452491158041,24.0
1293,24164,0,7,63,0.0,0.004531951094145186,74.0
1294,24179,2,109,808,0.0024752475247524753,0.00365369323614892,96.0
1295,24190,0,2,4,0.0,0.004882351866636706,39.0
1296,24337,2,131,934,0.0021413276231263384,0.0033817838495107883,98.0
1297,24344,0,4,11,0.0,0.004837971673292491,49.0
1298,24346,1,39,146,0.00684931506849315,0.005221222225507151,24.0
1299,24449,1,38,200,0.005,0.004927247879961698,28.0
1300,24460,1,12,104,0.009615384615384616,0.005475301100982942,20.0
1301,24506,3,5,46,0.06521739130434782,0.008353967619505707,1.0
1302,24507,0,4,18,0.0,0.004794391036951699,54.0
1303,24508,5,185,1619,0.0030883261272390363,0.0036691909184355664,96.0
1304,24540,3,75,510,0.0058823529411764705,0.005299605637630572,23.0
1305,24601,1,42,272,0.003676470588235294,0.004583180903927759,71.0
1306,24624,0,10,81,0.0,0.0044348475309679255,78.0
1307,24644,0,16,83,0.0,0.004424314498249,79.0
1308,24652,1,11,42,0.023809523809523808,0.005899062903119389,14.0
1309,24685,0,2,12,0.0,0.004831697423513651,49.0
1310,24687,3,79,470,0.006382978723404255,0.005472079023437669,20.0
1311,24700,1,2,7,0.14285714285714285,0.0061685728851554825,9.0
1312,24701,1,20,206,0.0048543689320388345,0.00489661479852316,33.0
1313,24702,0,2,31,0.0,0.004715504351596621,62.0
1314,24764,0,19,128,0.0,0.004199877779820207,86.0
1315,24771,3,11,132,0.022727272727272728,0.007547712019607168,3.0
1316,24773,10,240,1833,0.005455537370430988,0.005295216019105578,23.0
1317,24836,1,8,45,0.022222222222222223,0.005877053765360489,14.0
1318,24953,1,2,36,0.027777777777777776,0.005943579446284355,13.0
1319,25112,4,40,241,0.016597510373443983,0.007724996572473703,2.0
1320,25138,1,5,43,0.023255813953488372,0.005891708230565258,14.0
1321,25141,0,1,17,0.0,0.0048005687096652405,54.0
1322,25179,1,13,84,0.011904761904761904,0.0056051885881688475,18.0
1323,25263,0,6,14,0.0,0.004819197619199635,51.0
1324,25306,1,16,126,0.007936507936507936,0.005339204791060359,22.0
1325,25369,0,16,141,0.0,0.0041392185192131725,88.0
1326,25370,3,36,165,0.01818181818181818,0.007278175289045574,3.0
1327,25374,0,3,8,0.0,0.0048568925748884075,45.0
1328,25395,0,114,773,0.0,0.0024317490639111784,100.0
1329,25410,0,14,88,0.0,0.00439819951959373,80.0
1330,25420,0,6,30,0.0,0.004721480275835839,62.0
1331,25449,0,4,9,0.0,0.004850569185085622,46.0
1332,25453,0,5,35,0.0,0.004691751165834284,64.0
1333,25585,5,268,1469,0.0034036759700476512,0.00391620975357313,93.0
1334,25621,0,1,1,0.0,0.004901622186190927,30.0
